,img_id_A,img_id_B,target,f1_x,f2_x,f3_x,f4_x,f5_x,f6_x,f7_x,f8_x,f9_x,f1_y,f2_y,f3_y,f4_y,f5_y,f6_y,f7_y,f8_y,f9_y
865,1335a,1335b,1,2,1,1,0,2,3,0,1,2,2,2,1,0,2,2,3,2,2
866,1224c,0969c,0,1,0,1,1,2,1,1,2,2,3,4,1,3,2,2,2,3,2
867,1180a,1180b,1,2,1,1,2,2,2,1,1,2,1,1,1,0,2,2,1,1,1
868,1374c,1374a,1,3,0,1,0,2,1,0,3,2,3,2,0,2,2,3,0,4,2
869,0507a,0507b,1,1,1,1,3,0,2,1,2,1,0,1,1,3,2,1,1,4,2
870,0334b,0334c,1,2,0,1,0,2,2,3,1,2,1,4,1,3,0,2,0,0,2
871,1164c,1164a,1,3,1,1,3,2,3,0,2,2,2,1,0,2,2,1,1,1,2
872,1204a,1204b,1,0,0,1,0,2,2,1,0,2,2,1,1,3,1,3,0,4,2
873,1429b,1429c,1,2,1,1,0,0,2,0,1,1,0,0,1,3,2,2,0,0,2
874,1234b,1234c,1,3,0,1,1,2,3,0,4,2,2,1,0,2,2,3,0,2,2
875,0333b,0333c,1,2,1,1,0,2,3,1,1,2,3,2,1,1,2,1,1,1,2
876,1352a,0535c,0,2,2,1,1,2,2,1,4,2,1,2,1,3,2,1,3,3,2
877,1352b,1496a,0,2,1,1,3,2,2,2,1,2,2,4,1,1,2,1,0,4,2
878,1565a,1565c,1,2,4,1,3,2,2,0,1,2,2,1,1,0,2,2,2,2,2
879,1545b,1545c,1,2,1,1,0,0,2,0,1,2,2,1,1,3,2,3,0,1,2
880,1518c,1518a,1,2,1,1,0,2,1,0,1,2,2,2,1,3,2,2,0,1,2
881,1405b,1405c,1,1,1,1,0,0,2,1,1,1,2,3,1,0,2,2,0,1,2
882,1366a,1181a,0,3,1,1,0,2,1,1,1,2,1,0,1,0,2,1,0,2,2
883,0537c,1449c,0,2,2,1,3,2,2,2,0,1,1,1,1,0,0,3,2,2,1
884,0544b,0544a,1,2,1,1,3,2,3,0,0,2,0,1,1,0,2,2,0,1,1
885,1491b,1491c,1,2,1,1,0,2,2,0,1,1,1,1,1,1,2,2,1,0,2
886,1155b,1155a,1,1,1,1,3,0,1,1,2,1,1,1,0,2,2,1,1,0,2
887,0531a,0531b,1,2,2,1,1,2,2,0,3,2,2,0,1,3,2,1,0,2,2
888,0552b,0552c,1,2,0,1,3,2,2,0,0,2,1,2,1,0,2,2,0,2,2
889,1140c,1140a,1,2,4,1,2,2,1,0,1,2,3,4,0,2,2,1,1,3,2
890,1517a,1517c,1,2,1,1,1,2,2,0,2,2,3,0,1,0,2,2,1,4,2
891,1482b,1482a,1,1,1,1,3,2,2,1,0,2,2,4,1,3,2,2,3,1,2
892,0385a,0401b,0,0,0,1,2,2,3,3,0,2,2,0,2,3,2,3,3,2,2
893,1309a,1341c,0,0,1,1,0,2,2,0,2,2,2,1,1,2,2,2,1,4,2
894,0530a,0463b,0,2,4,1,0,2,3,3,4,2,0,0,0,3,2,3,0,3,2
895,1463a,0411b,0,2,1,1,0,2,2,1,1,1,1,2,1,1,2,2,0,1,2
896,0344c,0357c,0,1,1,0,2,2,2,1,0,2,0,2,1,1,0,2,0,1,1
897,0489c,1383b,0,1,1,1,1,2,2,1,2,1,3,2,1,3,0,2,1,2,1
898,1416a,0461a,0,1,1,1,3,2,1,0,4,2,3,1,1,3,0,2,0,0,2
899,1377a,1377b,1,2,2,1,3,0,3,0,2,2,0,1,1,0,1,2,1,0,2
900,1567b,0941c,0,3,1,0,2,2,2,0,0,2,1,0,0,4,2,3,1,3,2
901,0355c,1448c,0,1,1,1,1,2,1,0,1,2,3,4,1,3,2,2,1,1,2
902,1129c,1209c,0,1,2,1,3,2,2,0,2,2,2,1,1,3,2,3,3,4,2
903,0457a,0457c,1,2,3,1,3,2,2,0,1,2,0,2,1,0,0,2,0,3,2
904,1454b,1454c,1,2,1,1,3,2,2,1,0,2,1,1,1,0,2,2,0,4,2
905,1329b,1430b,0,1,1,1,3,2,2,3,0,2,1,1,1,1,1,2,0,3,2
906,1540b,1540c,1,1,1,1,0,2,2,1,3,2,1,2,1,0,2,2,1,0,1
907,0381a,0381b,1,1,0,1,3,2,2,0,3,2,3,1,1,0,2,3,0,4,2
908,0469b,0431a,0,3,2,1,2,0,2,1,1,1,3,2,1,3,1,2,3,2,2
909,1221c,1039a,0,2,1,1,0,2,0,0,3,2,3,1,0,0,0,3,1,0,2
910,0491b,0563a,0,2,1,1,0,2,1,1,0,2,1,1,1,1,0,2,0,2,1
911,1174a,0435b,0,1,1,1,1,2,3,0,4,2,2,1,0,2,2,2,1,0,2
912,1442b,0396b,0,2,2,1,3,2,2,1,4,2,2,1,0,1,2,2,1,3,2
913,0859a,0375b,0,2,0,1,3,2,0,0,3,2,1,3,0,1,0,2,0,2,1
914,1517c,1181c,0,3,0,1,0,2,2,1,4,2,2,2,1,0,0,3,0,4,2
915,1426c,1426a,1,1,0,1,0,2,3,1,2,2,2,0,1,1,2,2,1,2,1
916,1236a,1236c,1,3,0,1,3,2,2,0,3,2,1,1,1,1,2,3,0,1,2
917,0301a,1501c,0,1,0,1,0,2,2,1,4,2,0,1,1,0,0,2,1,2,1
918,0327b,0580b,0,0,1,1,1,1,2,0,3,2,1,1,0,2,2,2,3,3,2
919,1443c,1443b,1,0,1,1,1,2,1,1,2,1,2,1,1,2,0,2,2,0,1
920,0472b,0472c,1,2,1,1,0,2,1,1,2,2,2,1,1,1,2,2,3,2,2
921,1039c,0451c,0,2,4,1,0,2,2,3,1,2,1,0,1,1,2,2,0,2,1
922,1406a,1406c,1,1,2,2,4,2,2,0,2,2,1,0,1,4,0,2,3,2,2
923,1090a,1475c,0,2,0,1,1,2,1,0,1,1,3,1,1,3,0,1,3,4,2
924,1367a,0564b,0,2,0,1,1,2,2,3,2,2,2,2,1,2,0,2,1,1,1
925,1538c,1538b,1,0,2,1,0,2,1,1,0,2,2,2,1,3,0,2,0,1,1
926,1458a,0355a,0,0,1,1,3,2,2,1,1,2,3,2,1,3,2,3,0,3,2
927,0507b,0507c,1,0,1,1,3,2,1,1,4,2,3,4,1,1,2,1,0,1,2
928,0440c,0440b,1,3,4,1,0,2,1,0,4,2,2,1,1,2,0,2,1,0,1
929,1307a,1502b,0,1,1,1,3,2,2,0,1,1,3,4,1,3,2,2,0,4,2
930,1328b,1328c,1,1,2,1,0,2,2,3,2,2,1,1,1,3,2,2,2,1,1
931,0301a,0301b,1,1,0,1,0,2,2,1,4,2,1,1,1,2,2,3,0,0,2
932,0405a,0405b,1,3,0,1,0,2,3,1,2,1,1,0,1,4,0,2,0,1,2
933,0567b,0474b,0,1,2,1,0,2,2,1,2,1,2,1,1,3,2,3,3,3,2
934,0563a,0323a,0,1,1,1,1,0,2,0,2,1,3,4,2,4,2,2,3,2,2
935,1252c,1319c,0,1,2,1,0,2,2,1,1,1,1,0,1,0,2,0,1,4,2
936,1360b,1360c,1,2,0,1,0,2,2,0,2,2,0,1,1,2,1,2,1,1,1
937,0313c,0373a,0,0,1,1,3,2,2,1,1,1,3,0,1,0,0,2,0,2,2
938,0594a,0594c,1,3,2,1,0,2,2,1,4,2,0,4,2,4,2,2,0,3,2
939,0340a,0324c,0,3,0,1,0,2,3,1,2,2,1,1,0,4,2,2,0,3,2
940,1329a,1329b,1,1,1,1,3,2,1,1,3,2,1,1,1,3,2,2,3,0,2
941,0594a,0594b,1,3,2,1,0,2,2,1,4,2,0,0,0,3,2,0,0,3,2
942,1257b,1257c,1,3,4,1,0,2,2,0,3,2,0,1,1,3,2,2,0,4,2
943,1164a,1164b,1,2,1,0,2,2,1,1,1,2,2,1,1,2,1,2,1,1,2
944,0571b,0571c,1,0,1,1,0,2,2,0,0,2,1,0,1,1,0,1,0,1,1
945,1260a,1260b,1,0,1,1,1,2,2,0,4,2,2,1,1,1,2,1,1,0,2
946,1378b,0507a,0,3,1,1,3,2,2,1,3,2,1,1,1,3,0,2,1,2,1
947,1197a,1197c,1,1,4,1,3,0,2,1,0,2,1,2,1,0,0,2,0,4,2
948,0496f,0496d,1,2,4,1,0,2,2,1,2,2,2,1,1,1,2,2,0,1,1
949,0565a,0565c,1,2,1,1,3,2,2,1,1,2,2,1,1,1,2,2,0,1,2
950,1335a,1219b,0,2,1,1,0,2,3,0,1,2,2,0,1,0,2,1,0,3,2
951,1243a,1240b,0,1,0,1,3,2,2,1,3,2,1,1,1,1,0,1,0,3,2
952,1180a,1180c,1,2,1,1,2,2,2,1,1,2,2,4,1,0,2,3,0,3,2
953,1484b,1484c,1,1,1,1,0,2,1,1,2,1,1,1,1,0,0,1,2,2,1
954,0334c,0323b,0,1,4,1,3,0,2,0,0,2,3,0,0,1,0,3,1,1,1
955,1450b,1450c,1,2,2,1,3,2,3,0,3,2,3,0,1,1,2,1,1,3,2
956,1545a,1107c,0,0,1,1,0,2,2,1,2,2,0,2,1,3,2,2,1,0,2
957,1300a,1300c,1,1,1,1,1,2,2,0,1,2,3,1,1,0,2,2,1,1,2
958,1463a,0531c,0,2,1,1,0,2,2,1,1,1,1,4,1,1,2,2,0,3,2
959,0969c,0969b,1,3,4,1,3,2,2,2,3,2,2,0,1,1,2,1,1,2,1
960,1146a,1146b,1,0,4,1,0,2,2,1,0,2,2,0,1,3,2,1,1,1,2
961,1309b,1309c,1,2,2,1,3,2,2,0,0,2,1,1,0,1,0,1,0,2,1
962,1411b,1411c,1,3,1,1,3,2,3,1,1,2,0,1,1,3,2,3,0,2,2
963,0311a,0311c,1,1,2,1,1,2,1,3,3,2,0,0,1,0,0,2,2,1,1
964,1378c,1378a,1,1,1,1,3,2,1,0,2,2,3,4,1,3,2,3,0,0,2
965,1493a,0488b,0,2,1,1,0,1,2,0,3,2,2,0,0,0,2,1,0,0,2
966,1267c,1267b,1,1,0,1,0,2,2,0,1,1,2,2,1,2,2,2,0,1,2
967,1458a,1498b,0,0,1,1,3,2,2,1,1,2,2,1,1,1,0,2,0,1,2
968,0445a,0445b,1,2,2,1,0,0,2,0,3,2,1,1,1,3,2,1,1,1,1
969,0515a,1328b,0,1,1,1,3,2,2,2,2,1,1,2,1,0,2,2,3,2,2
970,1534c,1255c,0,3,1,1,0,2,1,0,3,2,2,1,1,0,1,2,0,2,2
971,0516a,0315a,0,2,0,1,0,0,3,0,3,2,2,4,0,2,2,3,0,3,2
972,1391a,1508c,0,3,4,1,3,2,3,0,3,2,1,4,1,1,0,2,0,0,2
973,1176b,1426a,0,1,4,1,1,2,2,0,2,2,2,0,1,1,2,2,1,2,1
974,1131a,1178a,0,1,1,1,1,2,1,0,0,2,3,4,1,3,0,2,0,3,2
975,0569a,0569b,1,1,1,0,2,2,3,0,3,2,0,0,1,2,2,1,1,1,2
976,0496c,0496e,1,3,4,1,3,2,2,0,1,2,2,1,0,1,2,3,0,2,2
977,0421c,0421a,1,1,0,1,1,2,2,1,1,1,3,2,1,3,2,3,3,3,2
978,1314a,0556a,0,1,1,1,1,2,1,0,4,2,2,1,1,1,0,2,0,4,1
979,0375c,0375b,1,2,4,1,4,2,2,2,1,1,1,3,0,1,0,2,0,2,1
980,0355c,0355b,1,1,1,1,1,2,1,0,1,2,1,4,1,0,0,2,1,1,1
981,1534a,1485c,0,2,1,1,1,2,3,1,3,2,3,4,1,3,2,3,1,3,2
982,1197c,1197b,1,1,2,1,0,0,2,0,4,2,0,0,1,4,2,3,0,4,2
983,1416b,0575c,0,2,0,1,0,2,2,1,2,2,2,1,1,1,2,3,0,0,2
984,0471c,0347b,0,0,0,1,3,2,1,1,2,1,1,1,0,0,0,2,2,0,1
985,1303a,1303b,1,3,4,1,0,0,2,0,4,2,3,1,0,2,2,2,0,3,2
986,1144c,1552a,0,1,1,1,2,2,1,0,0,2,3,0,1,1,2,2,1,1,2
987,0306b,1367a,0,2,1,0,2,2,2,0,2,2,2,0,1,1,2,2,3,2,2
988,1268a,1268c,1,2,1,1,0,0,2,0,4,2,2,1,1,3,2,3,0,4,2
989,1565a,1565b,1,2,4,1,3,2,2,0,1,2,2,1,1,3,0,2,0,2,2
990,1453a,1453c,1,1,1,1,3,2,2,0,4,2,2,1,1,0,2,2,0,2,1
991,1167a,1402b,0,0,2,1,0,2,2,0,4,2,1,2,1,3,0,2,1,3,2
992,1257c,1257a,1,0,1,1,3,2,2,0,4,2,2,1,1,2,2,1,0,3,2
993,0550a,1461c,0,3,4,1,3,2,2,0,0,2,2,4,1,3,2,1,0,3,2
994,1442a,1350a,0,3,2,1,0,2,2,0,1,2,3,1,1,0,2,3,1,2,1
995,1533b,1091c,0,1,0,1,0,2,3,0,4,2,2,4,0,2,2,2,0,2,2
996,0555b,0555a,1,1,1,1,0,1,2,0,2,2,1,4,0,2,0,2,3,4,1
997,1499b,1499c,1,2,1,1,2,2,2,3,4,2,2,0,1,3,0,2,1,3,2
998,1374b,0319b,0,1,1,1,0,2,2,2,2,1,1,1,1,1,2,3,0,2,1
999,1490c,1481a,0,0,1,1,3,2,2,0,2,2,3,1,1,1,2,2,0,3,2
1000,1267a,0595c,0,2,1,1,0,2,2,2,2,1,3,1,1,3,2,3,3,4,2
1001,0301b,0301c,1,1,1,1,2,2,3,0,0,2,3,1,1,4,0,2,0,1,2
1002,1171b,1171a,1,2,4,1,3,2,1,1,3,2,1,2,1,3,2,3,0,0,2
1003,1267c,1267a,1,1,0,1,0,2,2,0,1,1,2,1,1,0,2,2,2,2,1
1004,1134a,0564a,0,2,0,1,3,2,2,1,0,2,2,1,1,0,2,3,3,2,1
1005,0353a,0924b,0,2,1,1,3,1,2,0,2,2,1,0,1,3,0,2,1,0,1
1006,0471b,0471c,1,0,0,1,0,1,2,0,2,2,0,0,1,3,2,1,1,2,1
1007,0458c,0322b,0,3,0,1,0,2,2,0,3,2,1,1,1,3,1,2,0,1,2
1008,0576c,0576b,1,2,4,1,1,2,2,0,2,2,1,1,1,3,0,2,3,0,2
1009,0496c,0496d,1,3,4,1,3,2,2,0,1,2,2,1,1,1,2,2,0,1,1
1010,0381b,0373a,0,3,1,1,0,2,3,0,4,2,3,0,1,0,0,2,0,2,2
1011,1207c,1561b,0,3,1,1,1,2,2,1,2,1,0,0,1,0,2,2,2,1,1
1012,1255a,1255b,1,1,1,1,0,2,2,1,0,1,1,1,1,1,2,2,1,4,2
1013,1533b,1533c,1,1,0,1,0,2,3,0,4,2,1,2,1,3,2,1,0,1,1
1014,0334a,1521c,0,2,0,1,0,2,3,0,0,2,0,1,1,2,2,2,1,0,2
1015,1219a,0334b,0,3,1,1,1,2,1,0,0,2,2,0,1,0,2,2,3,1,2
1016,0405c,0405a,1,1,0,1,1,2,2,1,2,1,3,0,1,0,2,3,1,2,1
1017,1307b,0927c,0,3,4,1,0,2,3,1,1,2,2,1,0,2,2,1,0,1,2
1018,1534b,1534a,1,1,1,1,3,2,2,1,1,2,2,1,1,1,2,3,1,3,2
1019,0531a,0381b,0,2,2,1,1,2,2,0,3,2,3,1,1,0,2,3,0,4,2
1020,1375a,1350a,0,1,0,1,1,2,2,0,3,2,3,1,1,0,2,3,1,2,1
1021,1236b,0471a,0,3,4,1,0,2,2,1,0,2,1,4,1,1,2,3,0,1,2
1022,1234a,0307c,0,3,4,1,3,2,2,0,3,2,1,1,1,1,2,2,2,3,2
1023,1360b,1360a,1,2,0,1,0,2,2,0,2,2,3,1,0,2,2,2,0,2,2
1024,1416b,1416a,1,2,0,1,0,2,2,1,2,2,1,1,1,3,2,1,0,4,2
1025,0525b,0525c,1,2,3,0,0,2,2,0,3,2,1,1,1,2,2,1,2,1,1
1026,1240a,1240b,1,1,0,1,3,2,2,3,1,2,1,1,1,1,0,1,0,3,2
1027,1475a,0562c,0,1,1,0,0,2,2,1,2,2,3,0,1,3,2,1,0,2,2
1028,1370a,0562a,0,2,1,1,3,0,2,0,1,2,0,1,1,3,2,2,1,4,2
1029,0927a,0927b,1,1,0,1,0,0,2,0,2,1,1,4,1,1,2,3,1,1,2
1030,0969b,0431b,0,2,0,1,1,2,1,1,2,1,3,0,2,1,2,3,0,2,2
1031,0587c,0343c,0,1,4,0,3,2,3,1,3,2,1,0,0,2,2,3,1,3,2
1032,1432c,1432a,1,2,2,1,0,2,2,0,2,2,2,4,1,0,2,1,0,1,2
1033,1334a,1417c,0,3,1,1,0,2,3,0,2,2,1,1,1,3,2,2,1,2,1
1034,0440b,1198a,0,2,1,1,2,0,2,1,0,1,3,0,2,4,2,2,0,4,2
1035,1231b,1231c,1,0,0,1,0,2,2,0,1,2,1,4,1,3,2,2,1,3,2
1036,1498a,1498b,1,0,1,1,1,2,2,1,2,2,2,1,1,1,0,2,0,1,2
1037,1305a,1305b,1,1,1,1,0,2,2,0,0,2,2,1,1,0,2,2,1,2,2
1038,1155a,0315a,0,1,1,0,2,2,1,1,0,2,2,4,0,2,2,3,0,3,2
1039,1483a,1493b,0,2,1,1,3,2,3,0,3,2,2,4,1,0,2,2,3,3,2
1040,1504c,0403a,0,0,1,1,0,2,1,0,2,1,2,0,2,1,0,1,0,1,1
1041,0322b,1254a,0,1,1,1,3,1,2,0,1,2,1,1,1,1,2,1,3,3,2
1042,1237b,1237c,1,3,0,1,1,2,2,0,0,2,2,1,0,2,2,2,0,1,2
1043,0485b,0373c,0,2,1,1,0,1,1,0,2,2,3,0,1,3,2,3,1,4,2
1044,1378b,1448b,0,3,1,1,3,2,2,1,3,2,1,2,1,3,2,2,1,1,2
1045,0560a,0473a,0,2,4,1,0,0,2,0,3,2,1,2,1,0,0,2,1,1,2
1046,0381b,0411b,0,3,1,1,0,2,3,0,4,2,1,2,1,1,2,2,0,1,2
1047,1429c,1429a,1,0,0,1,3,2,2,0,0,2,1,2,1,2,2,2,1,0,1
1048,1538a,1538c,1,1,1,1,3,2,3,1,2,1,0,2,1,0,2,1,1,0,2
1049,0337a,1533a,0,2,1,1,3,2,2,3,2,1,3,3,0,3,2,2,0,3,2
1050,0550b,0350b,0,3,0,1,0,2,2,0,4,2,2,1,1,3,2,1,1,4,2
1051,1248b,1248c,1,3,1,1,1,2,2,0,0,2,1,1,1,1,2,2,1,2,2
1052,0324c,0324a,1,1,1,0,4,2,2,0,3,2,0,2,1,0,1,2,1,3,2
1053,0359b,1311c,0,3,2,1,0,2,2,3,0,2,1,1,0,1,0,1,1,2,1
1054,0538b,0538c,1,1,1,1,3,2,1,2,1,2,2,2,1,0,2,2,2,1,2
1055,1513c,1423a,0,1,1,1,0,1,2,1,1,2,3,1,1,1,2,2,2,1,1
1056,1155b,1155c,1,1,1,1,3,0,1,1,2,1,1,0,1,0,2,0,0,3,2
1057,0363c,0363a,1,1,1,1,0,2,2,3,0,2,0,0,1,1,2,2,1,1,2
1058,1504b,1272a,0,3,1,1,3,1,2,0,4,2,1,1,1,2,2,1,2,0,1
1059,0924b,0924c,1,1,0,1,3,0,2,1,0,1,0,1,1,0,2,1,2,1,1
1060,1253a,1253c,1,3,0,1,0,2,2,3,2,2,2,0,0,2,2,2,0,0,2
1061,1483b,1483c,1,3,4,1,0,2,2,0,1,2,1,1,1,1,0,1,0,1,1
1062,0491c,0491a,1,2,2,1,0,2,2,0,4,2,2,1,1,1,2,1,0,2,1
1063,0403c,0403a,1,1,0,0,0,2,2,0,3,2,2,0,2,1,0,1,0,1,1
1064,1513a,1513c,1,2,0,1,3,2,3,0,3,2,1,1,1,0,1,2,1,1,2
1065,1274a,0319c,0,1,1,1,1,2,2,0,3,2,2,0,0,0,2,2,0,2,2
1066,1204a,1197b,0,0,0,1,0,2,2,1,0,2,0,0,1,4,2,3,0,4,2
1067,0579a,1352b,0,1,0,1,3,2,2,0,1,2,2,1,1,3,2,2,2,1,2
1068,0471c,1198b,0,0,0,1,3,2,1,1,2,1,1,0,1,3,2,0,2,2,1
1069,1368b,1358a,0,3,1,1,1,2,2,3,4,2,2,1,1,1,1,2,0,4,2
1070,0544a,0544c,1,0,1,1,0,2,2,0,1,1,1,4,1,3,2,2,2,0,1
1071,0324c,1165c,0,1,1,0,4,2,2,0,3,2,3,0,2,4,0,2,3,2,2
1072,1236c,1236b,1,1,1,1,1,2,3,0,1,2,3,4,1,0,2,2,1,0,2
1073,0451a,1255c,0,2,1,1,0,2,1,0,0,2,2,1,1,0,1,2,0,2,2
1074,0458a,0458c,1,2,1,1,0,2,2,1,0,2,3,0,1,0,2,2,0,3,2
1075,1485a,1485b,1,3,4,1,0,2,2,2,2,2,0,1,1,3,2,1,1,2,1
1076,1508c,0440b,0,1,4,1,1,0,2,0,0,2,2,1,1,2,0,2,1,0,1
1077,1504a,0583c,0,1,0,1,1,2,1,3,0,2,3,1,0,2,2,2,2,3,2
1078,1551b,1551c,1,1,1,1,0,2,1,1,1,1,2,4,1,3,2,2,3,2,2
1079,0368b,0368c,1,3,0,1,3,0,2,1,2,2,3,1,0,2,2,3,2,2,2
1080,1323c,1319c,0,1,0,1,1,2,2,3,0,1,1,0,1,0,2,0,1,4,2
1081,0348c,0911c,0,3,1,0,2,2,2,3,3,2,2,4,2,3,2,3,3,2,2
1082,0550a,0550b,1,3,4,1,3,2,2,0,0,2,3,0,1,0,2,2,0,4,2
1083,1442b,0319c,0,2,2,1,3,2,2,1,4,2,2,0,0,0,2,2,0,2,2
1084,0896a,0896c,1,3,1,1,1,2,3,0,3,2,1,1,1,0,2,3,1,4,2
1085,0458c,0458b,1,3,0,1,0,2,2,0,3,2,3,2,1,3,2,2,1,3,2
1086,1352c,1352a,1,2,2,1,0,2,2,1,2,2,2,2,1,1,2,2,1,4,2
1087,1329b,1329c,1,1,1,1,3,2,2,3,0,2,0,1,1,0,2,2,3,0,2
1088,1302a,0492b,0,2,1,1,3,2,2,0,0,2,2,0,1,0,2,1,1,3,2
1089,1496a,1496c,1,2,4,1,1,2,1,0,4,2,2,1,1,1,0,2,2,2,1
1090,1511b,0506b,0,0,1,0,2,2,2,0,2,2,2,2,1,2,2,2,1,0,1
1091,1140c,1567b,0,2,4,1,2,2,1,0,1,2,3,1,0,2,2,2,0,0,2
1092,1352a,1253b,0,2,2,1,1,2,2,1,4,2,0,1,1,1,2,1,1,1,1
1093,1552b,1552c,1,2,1,1,3,2,1,1,1,1,3,1,1,1,2,1,1,3,2
1094,0314c,0314a,1,1,1,1,3,2,0,0,0,2,1,1,1,0,2,1,2,1,1
1095,0367a,1486a,0,2,1,1,0,2,2,0,4,2,1,0,1,0,2,2,0,1,2
1096,1486b,1123a,0,2,0,1,0,2,3,1,4,2,2,1,2,1,0,1,1,2,1
1097,1477a,1477b,1,3,0,1,3,2,1,1,0,2,1,1,1,1,0,2,0,1,1
1098,1513b,1513a,1,2,0,1,3,2,3,0,2,2,2,0,1,3,2,3,0,3,2
1099,1546c,1546a,1,3,0,1,0,2,1,1,3,2,1,1,0,3,2,1,1,2,1
1100,1240b,1240c,1,1,1,1,1,0,1,0,3,2,2,1,0,0,2,3,1,1,2
1101,0584a,0584b,1,1,1,1,1,2,2,0,0,2,2,1,1,1,2,2,1,2,2
1102,1120a,1120b,1,2,1,1,3,2,2,0,2,2,1,1,1,0,2,2,0,2,2
1103,0333a,1309c,0,2,1,1,3,2,1,2,0,1,1,1,0,1,0,1,0,2,1
1104,1248a,1248c,1,2,1,1,3,2,2,1,4,2,1,1,1,1,2,2,1,2,2
1105,0351a,0351b,1,1,2,0,0,2,2,0,3,2,1,1,1,1,3,2,1,3,2
1106,0422a,0422b,1,1,1,1,0,2,1,0,0,2,2,4,1,0,2,2,0,3,2
1107,1528c,1413a,0,0,1,1,3,2,2,0,0,2,2,1,1,1,2,3,0,1,2
1108,0473a,0473b,1,1,2,1,0,0,2,1,1,2,1,4,1,1,0,3,0,3,2
1109,0351c,0351a,1,1,0,1,0,2,2,1,2,2,1,2,0,0,2,2,0,3,2
1110,1382c,1433a,0,2,2,1,0,2,2,0,1,2,2,2,1,0,2,2,1,0,2
1111,0583c,1152c,0,3,1,0,2,2,2,2,3,2,0,0,1,1,2,1,1,1,1
1112,1416b,1416c,1,2,0,1,0,2,2,1,2,2,1,4,1,3,2,3,1,4,2
1113,1409a,1350c,0,3,4,1,3,0,2,0,4,2,1,4,1,3,0,1,2,1,1
1114,1271a,1271b,1,1,1,1,2,0,1,1,4,1,3,4,2,2,0,2,1,3,2
1115,0367a,0367c,1,2,1,1,0,2,2,0,4,2,3,1,1,3,2,2,0,1,2
1116,0458a,0381a,0,2,1,1,0,2,2,1,0,2,1,0,1,3,2,2,0,3,2
1117,1149a,1149b,1,1,1,1,0,2,3,1,1,2,2,4,1,3,2,2,1,0,2
1118,1483a,0969a,0,2,1,1,3,2,3,0,3,2,2,2,1,1,2,2,1,2,1
1119,0459b,1221a,0,2,0,1,0,2,3,1,3,2,3,4,1,0,2,2,2,1,2
1120,0429b,0429a,1,1,1,1,3,2,3,1,4,2,2,0,1,3,2,3,0,4,2
1121,0969a,0969b,1,2,2,1,1,2,2,1,2,1,2,0,1,1,2,1,1,2,1
1122,0593b,1196a,0,3,4,1,0,2,2,3,3,2,0,1,1,3,2,2,2,1,1
1123,0350c,0350a,1,2,0,1,0,1,1,0,2,2,3,2,1,0,1,2,1,3,2
1124,1491a,1391a,0,3,1,1,0,2,2,1,3,2,3,4,1,3,2,3,0,3,2
1125,0335b,0335c,1,3,4,1,0,2,2,1,1,2,3,1,1,0,2,1,1,3,2
1126,0307a,1497a,0,2,0,1,3,2,2,0,4,2,0,4,1,0,2,2,1,3,2
1127,1341a,0538b,0,0,2,1,0,2,2,0,2,2,1,1,1,3,2,1,2,1,2
1128,0402b,0381b,0,3,4,1,3,2,2,1,2,2,3,1,1,0,2,3,0,4,2
1129,1460a,1460b,1,2,1,1,1,0,2,0,0,2,2,2,1,3,2,2,1,3,2
1130,0510c,0510b,1,3,1,1,1,2,1,1,0,2,0,1,1,3,0,3,3,3,1
1131,0349a,1201a,0,3,1,1,1,2,1,0,1,2,0,1,1,0,2,2,2,3,2
1132,0560a,0521c,0,2,4,1,0,0,2,0,3,2,3,1,2,1,0,2,1,3,2
1133,1534b,1534c,1,1,1,1,3,2,2,1,1,2,3,1,1,0,2,1,0,3,2
1134,0496f,0496a,1,2,4,1,0,2,2,1,2,2,3,4,1,0,2,3,1,2,2
1135,1300a,0373a,0,1,1,1,1,2,2,0,1,2,3,0,1,0,0,2,0,2,2
1136,1450a,1450c,1,3,1,1,3,2,2,2,1,1,3,0,1,1,2,1,1,3,2
1137,1463a,1134b,0,2,1,1,0,2,2,1,1,1,3,4,1,1,2,2,0,2,2
1138,0503a,0538b,0,2,1,1,0,2,3,0,2,2,1,1,1,3,2,1,2,1,2
1139,0597c,0597a,1,1,4,1,0,2,2,1,1,2,3,4,2,0,2,3,3,1,1
1140,0301b,1208a,0,1,1,1,2,2,3,0,0,2,0,4,1,0,0,2,0,2,2
1141,1432c,1460b,0,2,2,1,0,2,2,0,2,2,2,2,1,3,2,2,1,3,2
1142,1448a,1423a,0,2,1,1,0,2,1,0,0,1,3,1,1,1,2,2,2,1,1
1143,1361a,0473b,0,1,4,1,0,0,2,3,3,2,1,4,1,1,0,3,0,3,2
1144,0916a,0457b,0,1,1,1,0,0,2,2,1,1,1,4,0,1,0,2,0,1,1
1145,0338a,1521b,0,2,4,1,0,2,3,0,1,2,3,1,1,3,0,2,3,3,2
1146,0471b,1363a,0,0,0,1,0,1,2,0,2,2,0,0,1,1,2,3,2,3,2
1147,1497a,1497b,1,0,4,1,0,2,2,1,3,2,2,1,1,0,0,2,1,2,1
1148,1483a,1567c,0,2,1,1,3,2,3,0,3,2,2,4,1,4,2,2,0,2,2
1149,0331a,0587c,0,3,1,0,0,2,2,3,2,2,1,4,0,3,2,3,1,3,2
1150,1319a,1319b,1,2,0,1,0,2,2,3,4,2,2,4,2,3,2,2,2,1,2
